period,attendances_type1,attendances_type2,attendances_type3,total_attendances,emergency_admissions,emergency_admissions_type1,pct_within_4h_all,pct_within_4h_type1,pct_within_4h_type2,pct_within_4h_type3,attendances_over_4h,attendances_under_4h,booked_attendances,year,month,quarter,covid_period,crs_period,pct_within_4h_all_lag_1,pct_within_4h_all_lag_3,pct_within_4h_all_lag_12,total_attendances_lag_1,total_attendances_lag_12,emergency_admissions_lag_1,target_roll_mean_3,target_roll_mean_12,split
2012-10-01,1214433.4285714284,53422.99999999999,564447.8571428569,1832304.2857142864,323010.5714285715,317919.0,0.9624143057960586,0.9440275147705561,0.9963766275092857,0.9987598500177797,68868.42857142854,1763435.8571428577,20475.0,2012,10,4,0,0,0.9669497092361029,0.9706765972397023,0.9662219187233391,1788490.8571428568,1848912.4285714284,308242.0000000001,0.9665896691384166,0.9638605236931425,train
2012-11-01,1167908.0000000002,51804.71428571426,535892.4285714286,1755605.142857143,314490.2857142858,309440.8571428572,0.9601195713061415,0.940847958180659,0.9958029192048159,0.998670042255282,70014.28571428572,1685590.8571428573,20475.0,2012,11,4,0,0,0.9624143057960586,0.9704049923830884,0.9660442920583169,1832304.2857142864,1741440.8571428573,323010.5714285715,0.963161195446101,0.9633667969637946,train
2012-12-01,1202080.2857142861,47553.428571428565,572791.8571428573,1822425.5714285711,330540.9999999998,326829.2857142857,0.9466718570282197,0.9202034520632209,0.9970980010454407,0.9980329429064609,97186.57142857139,1725238.9999999998,20475.0,2012,12,4,0,0,0.9601195713061415,0.9669497092361029,0.9579503050108951,1755605.142857143,1732045.8571428566,314490.2857142858,0.9564019113768065,0.9624269262985715,train
2013-01-01,1149837.1428571434,49518.42857142858,533762.8571428573,1733118.4285714284,319548.2857142859,316170.57142857154,0.945438564951748,0.918652206647898,0.997328555891169,0.9983280429511233,94561.42857142857,1638556.9999999998,20475.0,2013,1,1,0,0,0.9466718570282197,0.9624143057960586,0.9575563698168471,1822425.5714285711,1737518.0,330540.9999999998,0.9507433310953698,0.9614171092264799,train
2013-02-01,1085332.7142857139,48970.42857142856,514445.2857142857,1648748.4285714282,293895.85714285716,290544.1428571428,0.9429189535023059,0.9143979416976676,0.994649832406146,0.9981658468747336,94112.28571428572,1554636.1428571425,20475.0,2013,2,1,0,0,0.945438564951748,0.9601195713061415,0.9498735165288557,1733118.4285714284,1704231.714285714,319548.2857142859,0.9450097918274246,0.960837562307601,train
2013-03-01,1226196.4285714282,54219.000000000015,584668.7142857143,1865084.142857143,330449.99999999994,326673.14285714267,0.935126251293603,0.9025191139848835,0.9939003986478119,0.9980611731038896,120995.00000000003,1744089.142857143,20475.0,2013,3,1,0,0,0.9429189535023059,0.9466718570282197,0.9653690085847916,1648748.4285714282,1933152.8571428568,293895.85714285716,0.9411612565825523,0.9583173325333352,train
2013-04-01,1199089.1428571427,54306.00000000003,578025.2857142854,1831420.4285714282,312663.5714285715,309033.1428571429,0.9344106288148083,0.9009872255416731,0.9939469987530976,0.9981525771116785,120121.71428571429,1711298.7142857139,20475.0,2013,4,2,0,0,0.935126251293603,0.945438564951748,0.9635150322568717,1865084.142857143,1769523.2857142854,330449.99999999994,0.937485277870239,0.9558919655798298,train
2013-05-01,1229747.4285714282,54728.57142857142,607194.2857142859,1891670.2857142868,319764.2857142856,316071.57142857136,0.9657322493228206,0.9483190044134499,0.9946202036021926,0.9983954300341619,64823.28571428571,1826847.0000000012,20475.0,2013,5,2,0,0,0.9344106288148083,0.9429189535023059,0.9681168858235139,1831420.4285714282,1929570.4285714282,312663.5714285715,0.9450897098104106,0.9556932458714386,train
2013-06-01,1191352.4285714286,54589.428571428565,585094.4285714285,1831036.285714285,307589.1428571428,304051.28571428574,0.9692305387721895,0.9536045888784019,0.9964671338773075,0.9985064681866981,56339.99999999998,1774696.285714285,20475.0,2013,6,2,0,0,0.9657322493228206,0.935126251293603,0.9674552695826655,1891670.2857142868,1887841.2857142857,319764.2857142856,0.9564578056366061,0.9558411849705658,train
2013-07-01,1281699.8571428573,55536.000000000015,639053.0,1976288.857142857,322469.7142857144,318789.85714285733,0.9668121823140081,0.9498498589874897,0.9948990616125447,0.9983913697298972,65588.71428571429,1910700.1428571427,20475.0,2013,7,3,0,0,0.9692305387721895,0.9344106288148083,0.9706765972397023,1831036.285714285,1924523.2857142868,307589.1428571428,0.9672583234696727,0.9555191503934246,train
2013-08-01,1189671.428571429,53239.14285714286,597680.5714285715,1840591.1428571427,313448.2857142857,309887.42857142846,0.9628401217062407,0.9433800449103594,0.9965519462049942,0.9985720991910634,68396.14285714286,1772194.9999999998,20475.0,2013,8,3,0,0,0.9668121823140081,0.9657322493228206,0.9704049923830884,1976288.857142857,1845142.2857142854,322469.7142857144,0.9662942809308127,0.9548887445036872,train
2013-09-01,1156569.1428571425,52311.57142857146,559868.0000000001,1768748.7142857143,311081.14285714296,307638.0000000001,0.9578551132313796,0.9363619048654246,0.9973701530117619,0.9985634368917571,74543.7142857143,1694205.0,20475.0,2013,9,3,0,0,0.9628401217062407,0.9692305387721895,0.9669497092361029,1840591.1428571427,1788490.8571428568,313448.2857142857,0.9625024724172094,0.9541308615032936,train
2013-10-01,1199258.5714285714,52705.285714285696,577465.4285714286,1829429.2857142847,325621.42857142846,322015.00000000006,0.9566804791970642,0.9348361666315259,0.9976147689171864,0.9983098555312402,79249.99999999997,1750179.2857142847,20475.0,2013,10,4,0,0,0.9578551132313796,0.9668121823140081,0.9624143057960586,1768748.7142857143,1832304.2857142864,311081.14285714296,0.9591252380448948,0.9536530426200441,train
2013-11-01,1139112.1428571423,50630.571428571435,543293.8571428569,1733036.571428572,318926.5714285715,315374.2857142857,0.959157732719514,0.9387722392815958,0.9974916340776606,0.9983271352493533,70781.14285714284,1662255.428571429,20475.0,2013,11,4,0,0,0.9566804791970642,0.9628401217062407,0.9601195713061415,1829429.2857142847,1755605.142857143,325621.42857142846,0.9578977750493193,0.9535728894044918,train
2013-12-01,1172011.1428571427,47808.57142857141,562209.4285714288,1782029.1428571427,337469.71428571426,333323.71428571414,0.9528350666703863,0.929126831802428,0.9982011593856451,0.9984006976556271,84049.28571428568,1697979.857142857,20475.0,2013,12,4,0,0,0.959157732719514,0.9578551132313796,0.9466718570282197,1733036.571428572,1822425.5714285711,318926.5714285715,0.9562244261956548,0.9540864902080056,train
2014-01-01,1142283.5714285716,51059.57142857143,546195.7142857143,1739538.8571428573,332562.57142857154,328886.7142857143,0.9517138039539543,0.9273085179624524,0.9965698329961922,0.9985604322887923,83995.71428571429,1655543.142857143,20475.0,2014,1,1,0,0,0.9528350666703863,0.9566804791970642,0.945438564951748,1782029.1428571427,1733118.4285714284,337469.71428571426,0.9545688677812848,0.9546094267915229,train
2014-02-01,1084743.7142857143,47704.7142857143,529366.0,1661814.4285714277,305984.2857142856,302574.57142857136,0.9463831314842529,0.9189449094361459,0.9965322385029333,0.998088549051399,89101.28571428571,1572713.142857142,20475.0,2014,2,1,0,0,0.9517138039539543,0.959157732719514,0.9429189535023059,1739538.8571428573,1648748.4285714282,332562.57142857154,0.9503106673695312,0.9548981082900184,train
2014-03-01,1269436.142857143,55798.14285714286,632106.5714285715,1957340.8571428587,339991.7142857144,336284.4285714285,0.9561503485851723,0.9336849555139948,0.9962261928840438,0.997729135186517,85828.71428571429,1871512.1428571444,20475.0,2014,3,1,0,0,0.9463831314842529,0.9528350666703863,0.935126251293603,1661814.4285714277,1865084.142857143,305984.2857142856,0.9514157613411265,0.9566501163976492,train
2014-04-01,1213065.8571428573,52033.71428571427,612576.2857142857,1877675.8571428566,330070.7142857141,326337.1428571428,0.9526238021761096,0.9279215908781775,0.9974824015198936,0.9977304284434312,88957.14285714283,1788718.7142857139,20475.0,2014,4,2,0,0,0.9561503485851723,0.9517138039539543,0.9344106288148083,1957340.8571428587,1831420.4285714282,339991.7142857144,0.9517190940818449,0.9581678808444244,train
2014-05-01,1287333.1428571427,54445.71428571429,636249.5714285718,1978028.4285714282,343160.7142857142,339252.85714285716,0.9483375906990792,0.9218873525023826,0.995875314861461,0.997786807378147,102189.71428571426,1875838.7142857139,20475.0,2014,5,2,0,0,0.9526238021761096,0.9463831314842529,0.9657322493228206,1877675.8571428566,1891670.2857142868,330070.7142857141,0.9523705804867871,0.9567183259591127,train
2014-06-01,1265211.142857143,54997.14285714282,622059.7142857142,1942267.999999999,330863.85714285704,327064.71428571426,0.9521880017146376,0.9282507109485283,0.9945581588653956,0.9971282040447197,92863.71428571428,1849404.2857142847,20475.0,2014,6,2,0,0,0.9483375906990792,0.9561503485851723,0.9692305387721895,1978028.4285714282,1831036.285714285,343160.7142857142,0.9510497981966087,0.9552981145376499,train
2014-07-01,1302588.4285714282,55792.57142857146,635249.857142857,1993630.8571428566,338664.71428571444,334822.857142857,0.95171021773912,0.927437884940962,0.994410418181632,0.9977307016879072,96272.0,1897358.8571428566,20475.0,2014,7,3,0,0,0.9521880017146376,0.9526238021761096,0.9668121823140081,1942267.999999999,1976288.857142857,330863.85714285704,0.9507452700509456,0.9540396174897424,train
2014-08-01,1188146.7142857146,53051.28571428572,576112.0000000001,1817309.9999999995,325276.5714285716,321638.4285714287,0.95109270609543,0.9265045069590372,0.995683422241012,0.997696132498046,88879.71428571426,1728430.2857142852,20475.0,2014,8,3,0,0,0.95171021773912,0.9483375906990792,0.9628401217062407,1993630.8571428566,1840591.1428571427,338664.71428571444,0.9516636418497292,0.9530606661888417,train
2014-09-01,1221781.5714285716,52195.285714285725,579308.8571428573,1853285.7142857146,327391.5714285715,323732.57142857154,0.946122870577353,0.9197378161235508,0.9946902703309275,0.9973939388857954,99849.71428571433,1753436.0000000002,20475.0,2014,9,3,0,0,0.95109270609543,0.9521880017146376,0.9578551132313796,1817309.9999999995,1768748.7142857143,325276.5714285716,0.9496419314706342,0.952082979301006,train
2014-10-01,1250114.1428571434,54428.2857142857,587831.5714285716,1892374.0000000002,343988.14285714284,339832.57142857136,0.9371275747515327,0.906293471030474,0.9966718985401498,0.9971877269995463,118978.1428571429,1773395.8571428573,20475.0,2014,10,4,0,0,0.946122870577353,0.95171021773912,0.9566804791970642,1853285.7142857146,1829429.2857142847,327391.5714285715,0.9447810504747719,0.9504535705972117,train
2014-11-01,1205519.2857142857,52329.428571428565,572611.5714285714,1830460.2857142866,337078.2857142857,331923.85714285704,0.9345895981510349,0.9023953518548913,0.9944445354430449,0.9968981715603272,119731.14285714291,1710729.1428571437,20475.0,2014,11,4,0,0,0.9371275747515327,0.95109270609543,0.959157732719514,1892374.0000000002,1733036.571428572,343988.14285714284,0.9392800144933068,0.9484062260498386,train
2014-12-01,1241894.7142857136,47659.57142857144,611672.7142857146,1901226.9999999993,359010.42857142864,353471.85714285716,0.8989310587320714,0.8477827025364353,0.9964899870210451,0.9951773929522068,192155.00000000006,1709071.9999999993,20475.0,2014,12,4,0,0,0.9345895981510349,0.946122870577353,0.9528350666703863,1830460.2857142866,1782029.1428571427,337078.2857142857,0.9235494105448797,0.9439142253883123,train
2015-01-01,1124040.428571428,50900.42857142858,557126.1428571428,1732066.9999999995,338458.5714285715,333668.8571428572,0.9115759213867428,0.8654843756890798,0.9968004759993601,0.9967824675765914,153156.42857142855,1578910.571428571,20475.0,2015,1,1,0,0,0.8989310587320714,0.9371275747515327,0.9517138039539543,1901226.9999999993,1739538.8571428573,359010.42857142864,0.9150321927566164,0.9405694018410448,train
2015-02-01,1072451.571428571,48156.857142857145,534237.9999999998,1654846.4285714282,310853.0,306651.2857142857,0.9197098565468957,0.8776183166978835,0.9959358999460097,0.9973350561253331,132867.85714285716,1521978.571428571,20475.0,2015,2,1,0,0,0.9115759213867428,0.9345895981510349,0.9463831314842529,1732066.9999999995,1661814.4285714277,338458.5714285715,0.91007227888857,0.9383466289295982,train
2015-03-01,1251324.8571428568,56383.00000000002,635259.1428571428,1942967.0000000005,346644.7142857144,340682.2857142857,0.9273307266669994,0.8891901315108991,0.993584692447825,0.9965791238401246,141194.0000000001,1801773.0000000005,20475.0,2015,3,1,0,0,0.9197098565468957,0.8989310587320714,0.9561503485851723,1654846.4285714282,1957340.8571428587,310853.0,0.9195388348668794,0.9359449937697505,train
2015-04-01,1206631.285714286,52365.71428571426,614170.7142857141,1873167.7142857148,332366.8571428571,326807.42857142875,0.9328414189744585,0.8979896687578487,0.9900316455696202,0.9964367747915598,125799.28571428564,1747368.428571429,20475.0,2015,4,2,0,0,0.9273307266669994,0.9115759213867428,0.9526238021761096,1942967.0000000005,1877675.8571428566,346644.7142857144,0.9266273340627845,0.9342964618362796,train
2015-05-01,1254445.1428571427,54809.42857142856,628214.2857142863,1937468.8571428577,345372.42857142864,339572.2857142856,0.943078089660722,0.9142364136859145,0.9910338679997707,0.9964864127345082,110284.428571429,1827184.4285714286,20475.0,2015,5,2,0,0,0.9328414189744585,0.9197098565468957,0.9483375906990792,1873167.7142857148,1978028.4285714282,332366.8571428571,0.9344167451007266,0.9338581700830831,train
2015-06-01,1249213.0,53398.00000000001,608598.0000000001,1911209.0,333981.0,328757.0,0.9480308014455772,0.9226208821073748,0.9955241769354658,0.996020361552289,99323.9999999999,1811885.0,20475.0,2015,6,2,0,0,0.943078089660722,0.9273307266669994,0.9521880017146376,1937468.8571428577,1942267.999999999,345372.42857142864,0.9413167700269192,0.9335117367273281,train
2015-07-01,1271523.0,53417.0,627955.0,1952895.0,344041.0,338445.0,0.9500869222359625,0.9251582551003796,0.9914259505400902,0.9970475591403842,97475.0,1855420.0,20475.0,2015,7,3,0,0,0.9480308014455772,0.9328414189744585,0.95171021773912,1911209.0,1993630.8571428566,333981.0,0.9470652711140871,0.933376462102065,train
2015-08-01,1215826.0,49458.0,599855.0,1865139.0,337129.0,331841.0,0.9429131019189454,0.9141357398180332,0.9952282744955315,0.9969275908344517,106475.0,1758664.0,20475.0,2015,8,3,0,0,0.9500869222359625,0.943078089660722,0.95109270609543,1952895.0,1817309.9999999995,344041.0,0.9470102752001618,0.9326948284206913,train
2015-09-01,1221594.0,50868.0,587517.0,1859979.0,338081.0,332984.0,0.93381054302226,0.9015794118176743,0.991428796099709,0.995838418292577,123111.0,1736868.0,20475.0,2015,9,3,0,0,0.9429131019189454,0.9480308014455772,0.946122870577353,1865139.0,1853285.7142857146,337129.0,0.942270189059056,0.9316688011244336,train
2015-10-01,1261395.0,50275.0,611438.0,1923108.0,351182.0,345833.0,0.9232731599057359,0.885719382112661,0.9894778717056191,0.9953028761706011,147554.0,1775554.0,20475.0,2015,10,4,0,0,0.93381054302226,0.9500869222359625,0.9371275747515327,1859979.0,1892374.0000000002,338081.0,0.9333322682823137,0.9305142665539505,train
2015-11-01,1236294.0,48306.0,589635.0,1874235.0,344908.0,340241.0,0.9127793473070346,0.8701821734959484,0.990166852978926,0.995753305010727,163472.0,1710763.0,20475.0,2015,11,4,0,0,0.9232731599057359,0.9429131019189454,0.9345895981510349,1923108.0,1830460.2857142866,351182.0,0.9232876834116768,0.9286967456502838,train
2015-12-01,1232965.0,46148.0,588539.0,1867652.0,358131.0,353112.0,0.9097240813599108,0.8655785038504743,0.9926107306925543,0.9957080159513643,168604.0,1699048.0,20475.0,2015,12,4,0,0,0.9127793473070346,0.93381054302226,0.8989310587320714,1874235.0,1901226.9999999993,344908.0,0.9152588628575605,0.9295961642026037,train
2016-01-01,1250005.0,47208.42857143,609707.0,1906920.42857143,358968.0,353778.0,0.8865783822128169,0.8302926788292847,0.9907855437437022,0.9939052692522802,216286.0,1690634.42857143,20475.0,2016,1,1,0,0,0.9097240813599108,0.9232731599057359,0.9115759213867428,1867652.0,1732066.9999999995,358131.0,0.9030272702932541,0.92751303593811,train
2016-02-01,1218372.0,48387.0,604017.0,1870776.0,338350.0,333519.0,0.8775476059132681,0.8160578214207155,0.9864426395519458,0.9928561613332075,229081.0,1641695.0,20475.0,2016,2,1,0,0,0.8865783822128169,0.9127793473070346,0.9197098565468957,1906920.42857143,1654846.4285714282,358968.0,0.891283356495332,0.9239995150519743,train
2016-03-01,1350373.0,49906.0,687274.0,2087553.0,363315.0,357724.0,0.872657604381781,0.8084388535612013,0.988979281048371,0.9903895680616465,265834.0,1821719.0,20475.0,2016,3,1,0,0,0.8775476059132681,0.9097240813599108,0.9273307266669994,1870776.0,1942967.0000000005,338350.0,0.8789278641692887,0.919443421528206,train
2016-04-01,1214057.0,50359.0,603365.0,1867781.0,338213.0,333458.0,0.9003512724457525,0.8497599371363947,0.9863182350721817,0.9949731920147837,186122.0,1681659.0,20475.0,2016,4,2,0,0,0.872657604381781,0.8865783822128169,0.9328414189744585,2087553.0,1873167.7142857148,363315.0,0.8835188275802671,0.9167359093174806,train
2016-05-01,1353206.0,52180.0,664954.0,2070340.0,364380.0,359307.0,0.9027555860390081,0.854345162525144,0.9885779992334228,0.9945379680398945,201329.0,1869011.0,20475.0,2016,5,2,0,0,0.9003512724457525,0.8775476059132681,0.943078089660722,1867781.0,1937468.8571428577,338213.0,0.8919214876221805,0.9133757006823376,train
2016-06-01,1282499.0,52180.0,624123.0,1958802.0,350960.0,346030.0,0.9055994429248081,0.8584521313466911,0.9923917209658873,0.9952253001411581,184912.0,1773890.0,20475.0,2016,6,2,0,0,0.9027555860390081,0.872657604381781,0.9480308014455772,2070340.0,1911209.0,364380.0,0.9029021004698562,0.9098397541389404,train
2016-07-01,1353477.0,52961.0,672596.0,2079034.0,361779.0,356986.0,0.9028524786030435,0.8537078945560213,0.9895394724419856,0.9949211711041992,201973.0,1877061.0,20475.0,2016,7,3,0,0,0.9055994429248081,0.9003512724457525,0.9500869222359625,1958802.0,1952895.0,350960.0,0.9037358358556199,0.9059035505028638,train
2016-08-01,1254439.0,52404.0,626058.0,1932901.0,347685.0,342617.0,0.909763097023593,0.863578858756783,0.9895046179680941,0.9956282005820547,174419.0,1758482.0,20475.0,2016,8,3,0,0,0.9028524786030435,0.9027555860390081,0.9429131019189454,2079034.0,1865139.0,361779.0,0.9060716728504815,0.9031410500949177,train
2016-09-01,1277578.0,52521.0,622365.0,1952464.0,350152.0,345085.0,0.9064786853944554,0.860017940196215,0.992250718760115,0.9946140930161561,182597.0,1769867.0,20475.0,2016,9,3,0,0,0.909763097023593,0.9055994429248081,0.93381054302226,1932901.0,1859979.0,347685.0,0.9063647536736973,0.9008633952926007,train
2016-10-01,1317571.0,51020.0,633225.0,2001816.0,363309.0,357874.0,0.8905308979446662,0.8371214909860645,0.9891023128185026,0.9937194520115283,219137.0,1782679.0,20475.0,2016,10,4,0,0,0.9064786853944554,0.9028524786030435,0.9232731599057359,1952464.0,1923108.0,350152.0,0.9022575601209049,0.8981348734625115,train
2016-11-01,1258205.0,49979.0,599687.0,1907871.0,356546.0,351285.0,0.8837903610883545,0.8266371537229624,0.9936173192740951,0.9945504905058805,221713.0,1686158.0,20475.0,2016,11,4,0,0,0.8905308979446662,0.909763097023593,0.9127793473070346,2001816.0,1874235.0,363309.0,0.8935999814758254,0.8957191246109547,train
2016-12-01,1277133.0,45569.0,621865.0,1944567.0,370548.0,366086.0,0.8617594559611471,0.7933050042556257,0.993877416664838,0.9926640026372283,268818.0,1675749.0,20475.0,2016,12,4,0,0,0.8837903610883545,0.9064786853944554,0.9097240813599108,1907871.0,1867652.0,356546.0,0.8786935716647225,0.8917220724943912,train
2017-01-01,1237177.0,48039.0,610056.0,1895272.0,362940.0,358045.0,0.851413411900772,0.7760781197839921,0.9915485334832116,0.9931563659729599,281612.0,1613660.0,20475.0,2017,1,1,0,0,0.8617594559611471,0.8905308979446662,0.8865783822128169,1944567.0,1906920.42857143,370548.0,0.8656544096500912,0.8887916583017207,train
2017-02-01,1127909.0,45733.0,561977.0,1735619.0,326661.0,322294.0,0.8753090395991286,0.8115929565239749,0.992587409529224,0.9936456474197343,216416.0,1519203.0,20475.0,2017,2,1,0,0,0.851413411900772,0.8837903610883545,0.8775476059132681,1895272.0,1870776.0,362940.0,0.8628273024870158,0.8886051111088759,train
